cell_id,centroid_lat,centroid_lon,suitability_score,rank,confidence,contrib_wind_speed,contrib_dist_transmission_km,contrib_demand_proxy,contrib_dist_substation_km,contrib_slope_deg,contrib_inside_rez
S30.036_E149.136,-30.036250000000003,149.13625000000002,,,medium,,,,,,
S30.036_E149.186,-30.036250000000003,149.18625000000003,,,medium,,,,,,
S30.036_E149.236,-30.036250000000003,149.23625,,,medium,,,,,,
S30.036_E149.286,-30.036250000000003,149.28625000000002,,,medium,,,,,,
S30.036_E149.336,-30.036250000000003,149.33625000000004,,,medium,,,,,,
S30.036_E149.386,-30.036250000000003,149.38625000000002,,,medium,,,,,,
S30.036_E149.436,-30.036250000000003,149.43625000000003,,,medium,,,,,,
S30.036_E149.486,-30.036250000000003,149.48625,,,medium,,,,,,
S30.036_E149.536,-30.036250000000003,149.53625000000002,,,medium,,,,,,
S30.036_E149.586,-30.036250000000003,149.58625000000004,,,medium,,,,,,
S30.036_E149.636,-30.036250000000003,149.63625000000002,,,medium,,,,,,
S30.036_E149.686,-30.036250000000003,149.68625000000003,,,medium,,,,,,
S30.036_E149.736,-30.036250000000003,149.73625,,,medium,,,,,,
S30.036_E149.786,-30.036250000000003,149.78625000000002,,,medium,,,,,,
S30.036_E149.836,-30.036250000000003,149.83625000000004,,,medium,,,,,,
S30.036_E149.886,-30.036250000000003,149.88625000000002,,,medium,,,,,,
S30.036_E149.936,-30.036250000000003,149.93625000000003,,,medium,,,,,,
S30.036_E149.986,-30.036250000000003,149.98625,,,medium,,,,,,
S30.036_E150.036,-30.036250000000003,150.03625000000002,,,high,,,,,,
S30.036_E150.086,-30.036250000000003,150.08625000000004,,,high,,,,,,
S30.036_E150.136,-30.036250000000003,150.13625000000002,,,high,,,,,,
S30.036_E150.186,-30.036250000000003,150.18625000000003,,,high,,,,,,
S30.036_E150.236,-30.036250000000003,150.23625,0.3760558286196266,1217,high,0.05848755115919219,0.07000989538235157,0.15,0.03535264715972151,0.062205734918361344,0.0
S30.036_E150.286,-30.036250000000003,150.28625000000002,0.38153372692514265,1215,high,0.04780634013680935,0.08366804749507498,0.15,0.04220986267627132,0.05784947661698703,0.0
S30.036_E150.336,-30.036250000000003,150.33625000000004,0.3916400003692428,1212,high,0.0418408253454362,0.09649243234766952,0.15,0.04864874273104566,0.05465799994509141,0.0
S30.036_E150.386,-30.036250000000003,150.38625000000002,0.4432898764388463,1180,high,0.04289397212366975,0.10813323663662877,0.15,0.054493707883943754,0.087768959794604,0.0
S30.036_E150.436,-30.036250000000003,150.43625000000003,0.4942244726803801,1108,high,0.07848559013756758,0.1180843589463556,0.15,0.0594906763597318,0.08816384723672514,0.0
S30.036_E150.486,-30.036250000000003,150.48625,0.532563860673619,1007,high,0.14552715218012785,0.12566416834086866,0.15,0.06329734189000613,0.04807519826261644,0.0
S30.036_E150.536,-30.036250000000003,150.53625000000002,0.5384737027426929,978,high,0.1326173588612082,0.1300970626470407,0.15,0.0655240641893025,0.06023521704514149,0.0
S30.036_E150.586,-30.036250000000003,150.58625000000004,0.4895892528035234,1119,high,0.08398265349068612,0.13077589415079924,0.15,0.06586569424185522,0.05896501092018278,0.0
S30.036_E150.636,-30.036250000000003,150.63625000000002,,,high,,,,,,
S30.036_E150.686,-30.036250000000003,150.68625000000003,0.43473815363547724,1188,high,0.054913024229700215,0.12101933298243894,0.15,0.06096759500158429,0.04783820142175384,0.0
S30.036_E150.736,-30.036250000000003,150.73625,0.4102677429170439,1206,high,0.014692846169063757,0.12392853653707335,0.15,0.06119203895209893,0.060454321258807855,0.0
S30.036_E150.786,-30.036250000000003,150.78625000000002,0.4170223404071895,1200,high,0.0,0.135052336988533,0.15,0.06718248546686056,0.06478751795179594,0.0
S30.036_E150.836,-30.036250000000003,150.83625000000004,0.4513826511470535,1175,high,0.04886934198463561,0.1436219521848826,0.15,0.07214830741117116,0.03674304956636414,0.0
S30.036_E150.886,-30.036250000000003,150.88625000000002,0.5476768762259303,944,high,0.11766804568216596,0.1496197893373557,0.15,0.07531125561309766,0.055077785593311,0.0
S30.036_E150.936,-30.036250000000003,150.93625000000003,0.5410316130689409,968,high,0.09260427259087642,0.1509483426245165,0.15,0.07596693831748769,0.07151205953606027,0.0
S30.036_E150.986,-30.036250000000003,150.98625,0.5296107010104302,1017,high,0.06568009471012279,0.16387673904511535,0.15,0.07392982685382916,0.07612404040136288,0.0
S30.036_E151.036,-30.036250000000003,151.03625000000002,0.558236600177904,907,high,0.08657508478804321,0.17962225563190448,0.15,0.07299085404784138,0.06904840571011484,0.0
S30.036_E151.086,-30.036250000000003,151.08625000000004,0.6262046642726203,560,high,0.11882486709502713,0.1953765996010884,0.15,0.07327439773630769,0.08872879984019708,0.0
S30.036_E151.136,-30.036250000000003,151.13625000000002,0.6122104555715359,620,high,0.12124683253455458,0.18873552823192075,0.15,0.07113776165191564,0.0810903331531448,0.0
S30.036_E151.186,-30.036250000000003,151.18625000000003,0.5521288663811583,932,high,0.09988860402579047,0.17239443423512235,0.15,0.06703998016592187,0.06280584795432363,0.0
S30.036_E151.236,-30.036250000000003,151.23625,0.629678932382983,542,high,0.1157519865306306,0.15604823347452906,0.15,0.06159423475260095,0.04628447762522236,0.1
S30.036_E151.286,-30.036250000000003,151.28625000000002,0.6440140471411572,488,high,0.13546857730312034,0.15893235904981282,0.15,0.055283852366618806,0.044329258421605226,0.1
S30.036_E151.336,-30.036250000000003,151.33625000000004,,,high,,,,,,
S30.036_E151.386,-30.036250000000003,151.38625000000002,,,high,,,,,,
S30.036_E151.436,-30.036250000000003,151.43625000000003,,,high,,,,,,
S30.036_E151.486,-30.036250000000003,151.48625,0.8308570222809313,175,high,0.24363824950795543,0.19697558073635701,0.15,0.05899068919888611,0.0812525028377328,0.1
S30.036_E151.536,-30.036250000000003,151.53625000000002,0.8501440615984108,135,high,0.2693758735671242,0.18621804086185467,0.15,0.06293409265466764,0.08161605451476427,0.1
S30.036_E151.586,-30.036250000000003,151.58625000000004,0.8570445635140875,119,high,0.288758111695262,0.18038778144934745,0.15,0.06738776486053703,0.07051090550894111,0.1
S30.036_E151.636,-30.036250000000003,151.63625000000002,0.8985264852441106,29,high,0.31430782112546984,0.19685033607331326,0.15,0.07019789083093499,0.06717043721439249,0.1
S30.036_E151.686,-30.036250000000003,151.68625000000003,0.9082946714934931,17,high,0.3204500351051815,0.19055015191894795,0.15,0.07089440532525602,0.07640007914410761,0.1
S30.036_E151.736,-30.036250000000003,151.73625,0.8921066106749144,37,high,0.302194735725359,0.19309143053987027,0.15,0.0693357501795366,0.07748469423014842,0.1
S30.036_E151.786,-30.036250000000003,151.78625000000002,0.856286713494159,122,high,0.28285385856042694,0.17672554387939277,0.15,0.06582379395078641,0.08088351710355288,0.1
S30.036_E151.836,-30.036250000000003,151.83625000000004,0.7864325017793642,272,high,0.24121864477028343,0.16268547576673845,0.15,0.06087316175471526,0.07165521948762711,0.1
S30.036_E151.886,-30.036250000000003,151.88625000000002,,,high,,,,,,
S30.036_E151.936,-30.036250000000003,151.93625000000003,,,high,,,,,,
S30.036_E151.986,-30.036250000000003,151.98625,0.6032235824328194,675,high,0.13746850444031705,0.11529981625656434,0.15,0.04138671313424047,0.05906854860169757,0.1
S30.036_E152.036,-30.036250000000003,152.03625000000002,,,medium,,,,,,
S30.036_E152.086,-30.036250000000003,152.08625000000004,,,medium,,,,,,
S30.036_E152.136,-30.036250000000003,152.13625000000002,,,medium,,,,,,
S30.036_E152.186,-30.036250000000003,152.18625000000003,,,medium,,,,,,
S30.036_E152.236,-30.036250000000003,152.23625,,,medium,,,,,,
S30.036_E152.286,-30.036250000000003,152.28625000000002,,,medium,,,,,,
S30.036_E152.336,-30.036250000000003,152.33625000000004,,,medium,,,,,,
S30.036_E152.386,-30.036250000000003,152.38625000000002,,,medium,,,,,,
S30.036_E152.436,-30.036250000000003,152.43625000000003,,,medium,,,,,,
S30.036_E152.486,-30.036250000000003,152.48625,,,medium,,,,,,
S30.036_E152.536,-30.036250000000003,152.53625000000002,,,medium,,,,,,
S30.036_E152.586,-30.036250000000003,152.58625000000004,,,medium,,,,,,
S30.036_E152.636,-30.036250000000003,152.63625000000002,,,medium,,,,,,
S30.036_E152.686,-30.036250000000003,152.68625000000003,,,medium,,,,,,
S30.036_E152.736,-30.036250000000003,152.73625,,,medium,,,,,,
S30.036_E152.786,-30.036250000000003,152.78625000000002,,,medium,,,,,,
S30.036_E152.836,-30.036250000000003,152.83625000000004,,,medium,,,,,,
S30.036_E152.886,-30.036250000000003,152.88625000000002,,,medium,,,,,,
S30.036_E152.936,-30.036250000000003,152.93625000000003,,,medium,,,,,,
S30.036_E152.986,-30.036250000000003,152.98625,,,medium,,,,,,
S30.036_E153.036,-30.036250000000003,153.03625000000002,,,medium,,,,,,
S30.036_E153.086,-30.036250000000003,153.08625000000004,,,medium,,,,,,
S30.036_E153.136,-30.036250000000003,153.13625000000002,,,medium,,,,,,
S30.036_E153.186,-30.036250000000003,153.18625000000003,,,medium,,,,,,
S30.036_E153.236,-30.036250000000003,153.23625,,,medium,,,,,,
S30.036_E153.286,-30.036250000000003,153.28625000000002,,,medium,,,,,,
S30.036_E153.336,-30.036250000000003,153.33625000000004,,,medium,,,,,,
S30.036_E153.386,-30.036250000000003,153.38625000000002,,,medium,,,,,,
S30.036_E153.436,-30.036250000000003,153.43625000000003,,,medium,,,,,,
S30.036_E153.486,-30.036250000000003,153.48625,,,medium,,,,,,
S30.036_E153.536,-30.036250000000003,153.53625000000002,,,medium,,,,,,
S30.036_E153.586,-30.036250000000003,153.58625000000004,,,medium,,,,,,
S30.036_E153.636,-30.036250000000003,153.63625000000002,,,medium,,,,,,
S30.086_E141.036,-30.08625,141.03625000000002,,,medium,,,,,,
S30.086_E141.086,-30.08625,141.08625000000004,,,medium,,,,,,
S30.086_E141.136,-30.08625,141.13625000000002,,,medium,,,,,,
S30.086_E141.186,-30.08625,141.18625000000003,,,medium,,,,,,
S30.086_E141.236,-30.08625,141.23625,,,medium,,,,,,
S30.086_E141.286,-30.08625,141.28625000000002,,,medium,,,,,,
S30.086_E141.336,-30.08625,141.33625000000004,,,medium,,,,,,
S30.086_E141.386,-30.08625,141.38625000000002,,,medium,,,,,,
S30.086_E141.436,-30.08625,141.43625000000003,,,medium,,,,,,
S30.086_E141.486,-30.08625,141.48625,,,medium,,,,,,
S30.086_E141.536,-30.08625,141.53625000000002,,,medium,,,,,,
S30.086_E141.586,-30.08625,141.58625000000004,,,medium,,,,,,
S30.086_E141.636,-30.08625,141.63625000000002,,,medium,,,,,,
S30.086_E141.686,-30.08625,141.68625000000003,,,medium,,,,,,
S30.086_E141.736,-30.08625,141.73625,,,medium,,,,,,
S30.086_E141.786,-30.08625,141.78625000000002,,,medium,,,,,,
S30.086_E141.836,-30.08625,141.83625000000004,,,medium,,,,,,
S30.086_E141.886,-30.08625,141.88625000000002,,,medium,,,,,,
S30.086_E141.936,-30.08625,141.93625000000003,,,medium,,,,,,
S30.086_E141.986,-30.08625,141.98625,,,medium,,,,,,
S30.086_E142.036,-30.08625,142.03625000000002,,,medium,,,,,,
S30.086_E142.086,-30.08625,142.08625000000004,,,medium,,,,,,
S30.086_E142.136,-30.08625,142.13625000000002,,,medium,,,,,,
S30.086_E142.186,-30.08625,142.18625000000003,,,medium,,,,,,
S30.086_E142.236,-30.08625,142.23625,,,medium,,,,,,
S30.086_E142.286,-30.08625,142.28625000000002,,,medium,,,,,,
S30.086_E142.336,-30.08625,142.33625000000004,,,medium,,,,,,
S30.086_E142.386,-30.08625,142.38625000000002,,,medium,,,,,,
S30.086_E142.436,-30.08625,142.43625000000003,,,medium,,,,,,
S30.086_E142.486,-30.08625,142.48625,,,medium,,,,,,
S30.086_E142.536,-30.08625,142.53625000000002,,,medium,,,,,,
S30.086_E142.586,-30.08625,142.58625000000004,,,medium,,,,,,
S30.086_E142.636,-30.08625,142.63625000000002,,,medium,,,,,,
S30.086_E142.686,-30.08625,142.68625000000003,,,medium,,,,,,
S30.086_E142.736,-30.08625,142.73625,,,medium,,,,,,
S30.086_E142.786,-30.08625,142.78625000000002,,,medium,,,,,,
S30.086_E142.836,-30.08625,142.83625000000004,,,medium,,,,,,
S30.086_E142.886,-30.08625,142.88625000000002,,,medium,,,,,,
S30.086_E142.936,-30.08625,142.93625000000003,,,medium,,,,,,
S30.086_E142.986,-30.08625,142.98625,,,medium,,,,,,
S30.086_E143.036,-30.08625,143.03625000000002,,,medium,,,,,,
S30.086_E143.086,-30.08625,143.08625000000004,,,medium,,,,,,
S30.086_E143.136,-30.08625,143.13625000000002,,,medium,,,,,,
S30.086_E143.186,-30.08625,143.18625000000003,,,medium,,,,,,
S30.086_E143.236,-30.08625,143.23625,,,medium,,,,,,
S30.086_E143.286,-30.08625,143.28625000000002,,,medium,,,,,,
S30.086_E143.336,-30.08625,143.33625000000004,,,medium,,,,,,
S30.086_E143.386,-30.08625,143.38625000000002,,,medium,,,,,,
S30.086_E143.436,-30.08625,143.43625000000003,,,medium,,,,,,
S30.086_E143.486,-30.08625,143.48625,,,medium,,,,,,
S30.086_E143.536,-30.08625,143.53625000000002,,,medium,,,,,,
S30.086_E143.586,-30.08625,143.58625000000004,,,medium,,,,,,
S30.086_E143.636,-30.08625,143.63625000000002,,,medium,,,,,,
S30.086_E143.686,-30.08625,143.68625000000003,,,medium,,,,,,
S30.086_E143.736,-30.08625,143.73625,,,medium,,,,,,
S30.086_E143.786,-30.08625,143.78625000000002,,,medium,,,,,,
S30.086_E143.836,-30.08625,143.83625000000004,,,medium,,,,,,
S30.086_E143.886,-30.08625,143.88625000000002,,,medium,,,,,,
S30.086_E143.936,-30.08625,143.93625000000003,,,medium,,,,,,
S30.086_E143.986,-30.08625,143.98625,,,medium,,,,,,
S30.086_E144.036,-30.08625,144.03625000000002,,,medium,,,,,,
S30.086_E144.086,-30.08625,144.08625000000004,,,medium,,,,,,
S30.086_E144.136,-30.08625,144.13625000000002,,,medium,,,,,,
S30.086_E144.186,-30.08625,144.18625000000003,,,medium,,,,,,
S30.086_E144.236,-30.08625,144.23625,,,medium,,,,,,
S30.086_E144.286,-30.08625,144.28625000000002,,,medium,,,,,,
S30.086_E144.336,-30.08625,144.33625000000004,,,medium,,,,,,
S30.086_E144.386,-30.08625,144.38625000000002,,,medium,,,,,,
S30.086_E144.436,-30.08625,144.43625000000003,,,medium,,,,,,
S30.086_E144.486,-30.08625,144.48625,,,medium,,,,,,
S30.086_E144.536,-30.08625,144.53625000000002,,,medium,,,,,,
S30.086_E144.586,-30.08625,144.58625000000004,,,medium,,,,,,
S30.086_E144.636,-30.08625,144.63625000000002,,,medium,,,,,,
S30.086_E144.686,-30.08625,144.68625000000003,,,medium,,,,,,
S30.086_E144.736,-30.08625,144.73625,,,medium,,,,,,
S30.086_E144.786,-30.08625,144.78625000000002,,,medium,,,,,,
S30.086_E144.836,-30.08625,144.83625000000004,,,medium,,,,,,
S30.086_E144.886,-30.08625,144.88625000000002,,,medium,,,,,,
S30.086_E144.936,-30.08625,144.93625000000003,,,medium,,,,,,
S30.086_E144.986,-30.08625,144.98625,,,medium,,,,,,
S30.086_E145.036,-30.08625,145.03625000000002,,,medium,,,,,,
S30.086_E145.086,-30.08625,145.08625000000004,,,medium,,,,,,
S30.086_E145.136,-30.08625,145.13625000000002,,,medium,,,,,,
S30.086_E145.186,-30.08625,145.18625000000003,,,medium,,,,,,
S30.086_E145.236,-30.08625,145.23625,,,medium,,,,,,
S30.086_E145.286,-30.08625,145.28625000000002,,,medium,,,,,,
S30.086_E145.336,-30.08625,145.33625000000004,,,medium,,,,,,
S30.086_E145.386,-30.08625,145.38625000000002,,,medium,,,,,,
S30.086_E145.436,-30.08625,145.43625000000003,,,medium,,,,,,
S30.086_E145.486,-30.08625,145.48625,,,medium,,,,,,
S30.086_E145.536,-30.08625,145.53625000000002,,,medium,,,,,,
S30.086_E145.586,-30.08625,145.58625000000004,,,medium,,,,,,
S30.086_E145.636,-30.08625,145.63625000000002,,,medium,,,,,,
S30.086_E145.686,-30.08625,145.68625000000003,,,medium,,,,,,
S30.086_E145.736,-30.08625,145.73625,,,medium,,,,,,
S30.086_E145.786,-30.08625,145.78625000000002,,,medium,,,,,,
S30.086_E145.836,-30.08625,145.83625000000004,,,medium,,,,,,
S30.086_E145.886,-30.08625,145.88625000000002,,,medium,,,,,,
S30.086_E145.936,-30.08625,145.93625000000003,,,medium,,,,,,
S30.086_E145.986,-30.08625,145.98625,,,medium,,,,,,
S30.086_E146.036,-30.08625,146.03625000000002,,,medium,,,,,,
S30.086_E146.086,-30.08625,146.08625000000004,,,medium,,,,,,
S30.086_E146.136,-30.08625,146.13625000000002,,,medium,,,,,,
S30.086_E146.186,-30.08625,146.18625000000003,,,medium,,,,,,
S30.086_E146.236,-30.08625,146.23625,,,medium,,,,,,
S30.086_E146.286,-30.08625,146.28625000000002,,,medium,,,,,,
S30.086_E146.336,-30.08625,146.33625000000004,,,medium,,,,,,
S30.086_E146.386,-30.08625,146.38625000000002,,,medium,,,,,,
S30.086_E146.436,-30.08625,146.43625000000003,,,medium,,,,,,
S30.086_E146.486,-30.08625,146.48625,,,medium,,,,,,
S30.086_E146.536,-30.08625,146.53625000000002,,,medium,,,,,,
S30.086_E146.586,-30.08625,146.58625000000004,,,medium,,,,,,
S30.086_E146.636,-30.08625,146.63625000000002,,,medium,,,,,,
S30.086_E146.686,-30.08625,146.68625000000003,,,medium,,,,,,
S30.086_E146.736,-30.08625,146.73625,,,medium,,,,,,
S30.086_E146.786,-30.08625,146.78625000000002,,,medium,,,,,,
S30.086_E146.836,-30.08625,146.83625000000004,,,medium,,,,,,
S30.086_E146.886,-30.08625,146.88625000000002,,,medium,,,,,,
S30.086_E146.936,-30.08625,146.93625000000003,,,medium,,,,,,
S30.086_E146.986,-30.08625,146.98625,,,medium,,,,,,
S30.086_E147.036,-30.08625,147.03625000000002,,,medium,,,,,,
S30.086_E147.086,-30.08625,147.08625000000004,,,medium,,,,,,
S30.086_E147.136,-30.08625,147.13625000000002,,,medium,,,,,,
S30.086_E147.186,-30.08625,147.18625000000003,,,medium,,,,,,
S30.086_E147.236,-30.08625,147.23625,,,medium,,,,,,
S30.086_E147.286,-30.08625,147.28625000000002,,,medium,,,,,,
S30.086_E147.336,-30.08625,147.33625000000004,,,medium,,,,,,
S30.086_E147.386,-30.08625,147.38625000000002,,,medium,,,,,,
S30.086_E147.436,-30.08625,147.43625000000003,,,medium,,,,,,
S30.086_E147.486,-30.08625,147.48625,,,medium,,,,,,
S30.086_E147.536,-30.08625,147.53625000000002,,,medium,,,,,,
S30.086_E147.586,-30.08625,147.58625000000004,,,medium,,,,,,
S30.086_E147.636,-30.08625,147.63625000000002,,,medium,,,,,,
S30.086_E147.686,-30.08625,147.68625000000003,,,medium,,,,,,
S30.086_E147.736,-30.08625,147.73625,,,medium,,,,,,
S30.086_E147.786,-30.08625,147.78625000000002,,,medium,,,,,,
S30.086_E147.836,-30.08625,147.83625000000004,,,medium,,,,,,
S30.086_E147.886,-30.08625,147.88625000000002,,,medium,,,,,,
S30.086_E147.936,-30.08625,147.93625000000003,,,medium,,,,,,
S30.086_E147.986,-30.08625,147.98625,,,medium,,,,,,
S30.086_E148.036,-30.08625,148.03625000000002,,,medium,,,,,,
S30.086_E148.086,-30.08625,148.08625000000004,,,medium,,,,,,
S30.086_E148.136,-30.08625,148.13625000000002,,,medium,,,,,,
S30.086_E148.186,-30.08625,148.18625000000003,,,medium,,,,,,
S30.086_E148.236,-30.08625,148.23625,,,medium,,,,,,
S30.086_E148.286,-30.08625,148.28625000000002,,,medium,,,,,,
S30.086_E148.336,-30.08625,148.33625000000004,,,medium,,,,,,
S30.086_E148.386,-30.08625,148.38625000000002,,,medium,,,,,,
S30.086_E148.436,-30.08625,148.43625000000003,,,medium,,,,,,
S30.086_E148.486,-30.08625,148.48625,,,medium,,,,,,
S30.086_E148.536,-30.08625,148.53625000000002,,,medium,,,,,,
S30.086_E148.586,-30.08625,148.58625000000004,,,medium,,,,,,
S30.086_E148.636,-30.08625,148.63625000000002,,,medium,,,,,,
S30.086_E148.686,-30.08625,148.68625000000003,,,medium,,,,,,
S30.086_E148.736,-30.08625,148.73625,,,medium,,,,,,
S30.086_E148.786,-30.08625,148.78625000000002,,,medium,,,,,,
S30.086_E148.836,-30.08625,148.83625000000004,,,medium,,,,,,
S30.086_E148.886,-30.08625,148.88625000000002,,,medium,,,,,,
S30.086_E148.936,-30.08625,148.93625000000003,,,medium,,,,,,
S30.086_E148.986,-30.08625,148.98625,,,medium,,,,,,
S30.086_E149.036,-30.08625,149.03625000000002,,,medium,,,,,,
S30.086_E149.086,-30.08625,149.08625000000004,,,medium,,,,,,
S30.086_E149.136,-30.08625,149.13625000000002,,,medium,,,,,,
S30.086_E149.186,-30.08625,149.18625000000003,,,medium,,,,,,
S30.086_E149.236,-30.08625,149.23625,,,medium,,,,,,
S30.086_E149.286,-30.08625,149.28625000000002,,,medium,,,,,,
S30.086_E149.336,-30.08625,149.33625000000004,,,medium,,,,,,
S30.086_E149.386,-30.08625,149.38625000000002,,,medium,,,,,,
S30.086_E149.436,-30.08625,149.43625000000003,,,medium,,,,,,
S30.086_E149.486,-30.08625,149.48625,,,medium,,,,,,
S30.086_E149.536,-30.08625,149.53625000000002,,,medium,,,,,,
S30.086_E149.586,-30.08625,149.58625000000004,,,medium,,,,,,
S30.086_E149.636,-30.08625,149.63625000000002,,,medium,,,,,,
S30.086_E149.686,-30.08625,149.68625000000003,,,medium,,,,,,
S30.086_E149.736,-30.08625,149.73625,,,medium,,,,,,
S30.086_E149.786,-30.08625,149.78625000000002,,,medium,,,,,,
S30.086_E149.836,-30.08625,149.83625000000004,,,medium,,,,,,
S30.086_E149.886,-30.08625,149.88625000000002,,,medium,,,,,,
S30.086_E149.936,-30.08625,149.93625000000003,,,medium,,,,,,
S30.086_E149.986,-30.08625,149.98625,,,medium,,,,,,
S30.086_E150.036,-30.08625,150.03625000000002,,,high,,,,,,
S30.086_E150.086,-30.08625,150.08625000000004,,,high,,,,,,
S30.086_E150.136,-30.08625,150.13625000000002,,,high,,,,,,
S30.086_E150.186,-30.08625,150.18625000000003,0.34978347438688573,1229,high,0.040708644497816,0.05955731053721672,0.15,0.029141480703778335,0.07037603864807475,0.0
S30.086_E150.236,-30.08625,150.23625,0.35703128603183026,1226,high,0.049815763065432096,0.05938681531188577,0.15,0.029715717133818,0.0681129905206944,0.0
S30.086_E150.286,-30.08625,150.28625000000002,0.3721318124145036,1221,high,0.06313186135112964,0.07123290866726105,0.15,0.03596907950485372,0.05179796289125922,0.0
S30.086_E150.336,-30.08625,150.33625000000004,0.3502620667665338,1228,high,0.05258669034539269,0.0826844771998988,0.15,0.04171876372198598,0.023272135499256386,0.0
S30.086_E150.386,-30.08625,150.38625000000002,0.38977778626049664,1213,high,0.01710657658543924,0.09281026535650785,0.15,0.04680304699572209,0.08305789732282749,0.0
S30.086_E150.436,-30.08625,150.43625000000003,0.4292271233988534,1193,high,0.04934323320363168,0.101201824446735,0.15,0.051016835856628244,0.07766522989185848,0.0
S30.086_E150.486,-30.08625,150.48625,0.49525889513139376,1102,high,0.13472393759892254,0.10738658133404438,0.15,0.05412278595473685,0.04902559024369001,0.0
S30.086_E150.536,-30.08625,150.53625000000002,0.5207280492960942,1040,high,0.1435815292542373,0.11090381948069113,0.15,0.05588944897852016,0.060353251582645484,0.0
S30.086_E150.586,-30.08625,150.58625000000004,0.5111263540519695,1069,high,0.13357060483757477,0.11143518408875486,0.15,0.05615684266395511,0.05996372246168469,0.0
S30.086_E150.636,-30.08625,150.63625000000002,0.5037418640705542,1087,high,0.13414238077673776,0.10892840077681482,0.15,0.0548986464405423,0.05577243607645928,0.0
S30.086_E150.686,-30.08625,150.68625000000003,0.4322837926602026,1191,high,0.07286358386851788,0.10362022067302253,0.15,0.052233760310490165,0.05356622780817211,0.0
S30.086_E150.736,-30.08625,150.73625,0.38174862108430635,1214,high,0.021280722906867024,0.10961970560397248,0.15,0.054414231041668586,0.04643396153179823,0.0
S30.086_E150.786,-30.08625,150.78625000000002,0.4169266271199418,1201,high,0.027795710912899042,0.11885298261021214,0.15,0.05950466915800115,0.060773264438829466,0.0
S30.086_E150.836,-30.08625,150.83625000000004,0.45770499787209246,1166,high,0.07676209668714537,0.12597828267745378,0.15,0.06342844652621152,0.04153617198128186,0.0
S30.086_E150.886,-30.08625,150.88625000000002,0.501626458780879,1092,high,0.10255161512677294,0.1371635403284003,0.15,0.06600906523258643,0.04590223809311929,0.0
S30.086_E150.936,-30.08625,150.93625000000003,0.5373930198278234,988,high,0.10078896712486335,0.15334587746237294,0.15,0.07284372897953091,0.06041444626105628,0.0
S30.086_E150.986,-30.08625,150.98625,0.5711164759925872,849,high,0.0938993813131609,0.16926988174026866,0.15,0.07866481142670995,0.07928240151244768,0.0
S30.086_E151.036,-30.08625,151.03625000000002,0.5876275637180521,759,high,0.09166954008620466,0.1851301005514234,0.15,0.0824686107253283,0.07835931235509576,0.0
S30.086_E151.086,-30.08625,151.08625000000004,0.6071265272737181,650,high,0.09745182906402744,0.19902251361588907,0.15,0.08290311496308073,0.0777490696307208,0.0
S30.086_E151.136,-30.08625,151.13625000000002,0.5682582655019692,866,high,0.07895417296001508,0.18316602995034983,0.15,0.07975659556658024,0.07638146702502413,0.0
S30.086_E151.186,-30.08625,151.18625000000003,0.5499907157270805,939,high,0.08964788430753333,0.16739898777673343,0.15,0.07428337659790894,0.0686604670449048,0.0
S30.086_E151.236,-30.08625,151.23625,,,high,,,,,,
S30.086_E151.286,-30.08625,151.28625000000002,,,high,,,,,,
S30.086_E151.336,-30.08625,151.33625000000004,,,high,,,,,,
S30.086_E151.386,-30.08625,151.38625000000002,,,high,,,,,,
S30.086_E151.436,-30.08625,151.43625000000003,,,high,,,,,,
S30.086_E151.486,-30.08625,151.48625,0.828480731009717,182,high,0.2390001896354757,0.193418347933639,0.15,0.06334185141687987,0.08272034202372242,0.1
S30.086_E151.536,-30.08625,151.53625000000002,0.8531784299145057,127,high,0.2579411659501418,0.1991122490833781,0.15,0.07000894569237377,0.07611606918861197,0.1
S30.086_E151.586,-30.08625,151.58625000000004,0.8599129601343315,114,high,0.27752628314717354,0.18492744192689337,0.15,0.07569410371986066,0.07176513134040392,0.1
S30.086_E151.636,-30.08625,151.63625000000002,0.9030366048788165,24,high,0.3082757979163787,0.1940834464648772,0.15,0.07958491620374658,0.07109244429381398,0.1
S30.086_E151.686,-30.08625,151.68625000000003,0.9241267054330178,3,high,0.32130005551100943,0.19224476393141707,0.15,0.08060523160893306,0.07997665438165827,0.1
S30.086_E151.736,-30.08625,151.73625,0.9230584708844095,6,high,0.3199101628879195,0.1915414159306902,0.15,0.07835656853112549,0.0832503235346743,0.1
S30.086_E151.786,-30.08625,151.78625000000002,,,high,,,,,,
S30.086_E151.836,-30.08625,151.83625000000004,0.8109952350056421,220,high,0.2618399443163501,0.15908805982590848,0.15,0.06750565987178156,0.07256157099160183,0.1
S30.086_E151.886,-30.08625,151.88625000000002,0.7461261174662508,332,high,0.22055949393578844,0.14280006089608724,0.15,0.060590752898324454,0.07217580973605063,0.1
S30.086_E151.936,-30.08625,151.93625000000003,0.6452779416984665,484,high,0.15426616124129253,0.1264339394688254,0.15,0.05323863937820157,0.0613392016101471,0.1
S30.086_E151.986,-30.08625,151.98625,0.6284923722424075,548,high,0.17101142259988197,0.11002323398324264,0.15,0.04562443180816719,0.05183328385111572,0.1
S30.086_E152.036,-30.08625,152.03625000000002,,,medium,,,,,,
S30.086_E152.086,-30.08625,152.08625000000004,,,medium,,,,,,
S30.086_E152.136,-30.08625,152.13625000000002,,,medium,,,,,,
